topic	tweet_id	tweet_url	tweet_text	class_label
COVID-19	1294171501365788673	http://twitter.com/user/status/1294171501365788673	Пишман-инфекционистът Мангъров пак трови обществото с гнусните си сентенции... Пак излиза, че COVID19-пандемията е най-полезното бедствие, което ни се е случвало, в случай че го има. А според Мангъров-питек, то въобще не е случвало у нас. И колективният имунитет го няма!	0
COVID-19	1273995715723722752	http://twitter.com/user/status/1273995715723722752	Учителка в детска градина и журналист са сред новозаразените от Covid-19 в Благоевградско https://t.co/rZPcaN8Msl	0
COVID-19	1259035760906436608	http://twitter.com/user/status/1259035760906436608	COVID-19: 46 нови заразени у нас, 4 са починали (видео) | Здраве | Новини от България и Света | https://t.co/x8pFF1sb9K https://t.co/bkn9Ae462h	0
COVID-19	1251045541468831744	http://twitter.com/user/status/1251045541468831744	Над 17 хиляди нови случая на COVID-19 във Франция https://t.co/JtDUB0nI23	0
COVID-19	1267710761255809024	http://twitter.com/user/status/1267710761255809024	Кинезитерапевт е новият положителен за COVID-19 https://t.co/zA5KSV1Nq0	0
COVID-19	1255844596120256512	http://twitter.com/user/status/1255844596120256512	ЕС предприема множество мерки за борба с епидемията от #COVID19 и облекчаване на последиците от кризата. Научете повече за координирания отговор на 🇪🇺 в различни области ➡️ https://t.co/3lolnAbtRB #ЕвропаСрещуCovid19 https://t.co/BSxxqDhIju	0
COVID-19	1261180635961589760	http://twitter.com/user/status/1261180635961589760	През последното денонощие за COVID-19 са изследвани 1608 проби. 38 от тях са дали положите... https://t.co/YAix1Kr1JE	0
COVID-19	1228606067963310082	http://twitter.com/user/status/1228606067963310082	Китай отчита 33% скок на коронавирусните инфекции за 24 часа, което доведе до нови (сглобени) общо над 60 300 https://t.co/Gb81ULZ3k3	0
COVID-19	1278715296686256129	http://twitter.com/user/status/1278715296686256129	Проф. Кантарджиев: Огнища на COVID-19 в страната. Дифузно в София. Пик през есента https://t.co/w4tVsnlgO0	0
COVID-19	1260959868778885120	http://twitter.com/user/status/1260959868778885120	Всъщност има как, ако #CoViD19-истерията е била причина за фаталното забавяне на диагностиката и лечението на основното заболяване. #ИзвънземноПоложение	0
COVID-19	1253195591687036929	http://twitter.com/user/status/1253195591687036929	Застрашително расте броят на заразените с Covid-19 : https://t.co/odbEXBdbGT https://t.co/jm03bR3j0L	1
COVID-19	1249240922057048065	http://twitter.com/user/status/1249240922057048065	Северна Корея се обяви за решителни мерки срещу COVID-19 https://t.co/6fCyDiyTmD	0
COVID-19	1249975356343431169	http://twitter.com/user/status/1249975356343431169	695 станаха случаите на COVID-19, жертвите - 35 https://t.co/zcTGLWZxFU чрез @wmg_news	0
COVID-19	1245215529297760256	http://twitter.com/user/status/1245215529297760256	Нали знаете - всички нови технологии с които боравим в момента идват от военни разработки в миналото https://t.co/gJfY3yuXPM	0
COVID-19	1254381225977888769	http://twitter.com/user/status/1254381225977888769	Изписаха всички пациенти с COVID-19 от болниците в Ухан https://t.co/5DTFgOdfpw	0
COVID-19	1295698924532097024	http://twitter.com/user/status/1295698924532097024	(#учени откриха ново лекарство срещу COVID-19) от Зарата - Новини - https://t.co/4wSorEmMn0 #новини #коронавирус #новолекарство #откритие #учени https://t.co/xVZgWaCKNz	0
COVID-19	1254275780521209856	http://twitter.com/user/status/1254275780521209856	(Борис Джонсън се връща на работа, след като преболедува от COVID-19) от Зарата - Новини - https://t.co/4ZTlsjCTwl #новини #БорисДжонсън https://t.co/udiRNw264h	0
COVID-19	1254884156452016128	http://twitter.com/user/status/1254884156452016128	I just saw Проф. доктор на медицинските науки: COVID-19 е изкуствено създаден вирус, – биологично оръжие с изключително добро качество - Click to see also ☛ https://t.co/2E1FEDlile	1
COVID-19	1260574462921052165	http://twitter.com/user/status/1260574462921052165	Новините днес: - Отменя се извънредното положение и остават само някои мерки. - Продължават да нарастват заразените от Covid19 🤦‍♂️🤦‍♂️🤦‍♂️	0
COVID-19	1237284412536037377	http://twitter.com/user/status/1237284412536037377	Анализ на #Forbes за значението на географията и в частност географските информационни системи в борбата с #COVID19 https://t.co/08B8M0hHnD #есри #гис https://t.co/5eHFgtAexS	0
COVID-19	1289260523377160192	http://twitter.com/user/status/1289260523377160192	Великобритания отлага предвиденото разхлабване на мерките заради ръст на заразените с Covid-19 https://t.co/KinPMBgZC1	0
COVID-19	1282971460315697152	http://twitter.com/user/status/1282971460315697152	С почти 100 000 души е нараснала безработицата заради Covid-19 https://t.co/CDqoW1aKd3	0
COVID-19	1242406830048854018	http://twitter.com/user/status/1242406830048854018	И бизнесът във Варна в подкрепа на борбата срещу COVID-19: Бизнесът във Варна се обединява и призовава за подкрепа работата на Инфекциозните клиники на УМБАЛ Св. Марина ЕАД – Варна Разпространението на заразата от COVID-19 е сред най-сериозните заплахи,… https://t.co/0GXrgHHz91	0
COVID-19	1300096126964686848	http://twitter.com/user/status/1300096126964686848	На НЗОК ѝ се “губят” повече от 1000 пациента с COVID-19 https://t.co/uPHRAvVO3v	0
COVID-19	1259003925606383618	http://twitter.com/user/status/1259003925606383618	Още 46 доказани с COVID-19 за последното денонощие https://t.co/J9FGTzTudU	0
COVID-19	1276439014225121280	http://twitter.com/user/status/1276439014225121280	Китай ще изследва ваксините си срещу COVID-19 в чужбина, поради липса на пациенти https://t.co/k32LmobJf6 via @naukaoffnews	0
COVID-19	1298889240592420864	http://twitter.com/user/status/1298889240592420864	4.453 млн. лв. е платила Здравната каса за лечение на COVID-19 https://t.co/7V5cWtZ9Rz	0
COVID-19	1252884831404351488	http://twitter.com/user/status/1252884831404351488	(Кристиан Дростен и Михаел Майер-Херман: Втората вълна на епидемията може да е много по-унищожителна) от Зарата - Новини - https://t.co/Pmy883BOhT #новини #COVID19 #вторавълна #епидемия #испанскигрип https://t.co/W0CiB02sit	0
COVID-19	1244778012685426688	http://twitter.com/user/status/1244778012685426688	Ако това е истина, много добре, тук в Корея отдавна носенето на маски е задължително и резултатите са видими - https://t.co/tLqAN2vQOa #COVID19	0
COVID-19	1254027107967041536	http://twitter.com/user/status/1254027107967041536	Българска софтуерна компания подкрепя международни научни проекти за борба с пандемията от COVID-19 https://t.co/9PziLritBN https://t.co/lycNPpSwsk	0
COVID-19	1263088360836530186	http://twitter.com/user/status/1263088360836530186	Ще бъде възможно един човек да бъде тестван няколко пъти. По последни данни случаите на COVID-19 в Люксембург са 3958, починалите от заболяването са 109. Да,ама все пак това е Люксембург,а не България.	0
COVID-19	1256043833776836608	http://twitter.com/user/status/1256043833776836608	Надеждите за намиране на ваксина срещу COVID-19 окрилиха щатските индекси https://t.co/YgfXVw2AZn	0
COVID-19	1287281645045854208	http://twitter.com/user/status/1287281645045854208	189 са новите случаи на заразени с коронавирус в България за изминалото денонощие. PCR... https://t.co/w7nitId2wk	1
COVID-19	1282332636036431873	http://twitter.com/user/status/1282332636036431873	Откриха нов, още по-заразен щам на COVID-19 в Хонконг https://t.co/Xn1QJIkHPv	1
COVID-19	1253914646462885889	http://twitter.com/user/status/1253914646462885889	1234 заразени с COVID-19 в България(ВИДЕО) https://t.co/iMibj2uKv6	1
COVID-19	1275690050039287808	http://twitter.com/user/status/1275690050039287808	9 от тях са жени. Двете от екипа на Хигия са на 44 и 49 години, в добро състояние са, поставени са под домашна карантина. Вкъщи се лекува и 53-годишна пазарджиклийка. Още две на 34 и 61 г. са приети в Специализираната белодробна болница https://t.co/s8US00Sgj2	1
COVID-19	1276387048350519296	http://twitter.com/user/status/1276387048350519296	Приходите в общинската хазна бавно се покачват, спадът заради COVID-19 вече е пресечен https://t.co/HnLlGqUyTV	0
COVID-19	1247792913574064133	http://twitter.com/user/status/1247792913574064133	Извънредно! Излекуван мъж от COVID-19 у нас почина! https://t.co/HcIAEi2EtV	1
COVID-19	1245268800854990848	http://twitter.com/user/status/1245268800854990848	COVID-19 и 5G - връзка, която не съществува https://t.co/cHLNfRjKZZ	1
COVID-19	1270661082508640259	http://twitter.com/user/status/1270661082508640259	79 нови случая на COVID-19 в България, трима починали https://t.co/tB9h00Ec4S	1
COVID-19	1280009830477049856	http://twitter.com/user/status/1280009830477049856	Австралия затваря границата между Виктория и Нов Южен Уелс заради COVID-19 https://t.co/fAFcm6dt2R	0
COVID-19	1254648922393513986	http://twitter.com/user/status/1254648922393513986	@No_name_No_user Има няколко типа вируси и средното време за мутация е различно заради различните им структори. SARS, MERS, COVID-19 са пример за 3 мутации на корона вируса за 20 години.	0
COVID-19	1274751194091659265	http://twitter.com/user/status/1274751194091659265	Кой е собственикът на кланиците-развъдници на COVID-19 https://t.co/ohdG51AxNh	0
COVID-19	1287256432174338049	http://twitter.com/user/status/1287256432174338049	37 годишен блогър, не вярващ в COVID-19 почина само 3 дни след https://t.co/InKBEMkEFz	0
COVID-19	1255846627115503623	http://twitter.com/user/status/1255846627115503623	Дет се вика, днес в Унгария, утре и в близките до нас места. https://t.co/o14XOmzCNN	0
COVID-19	1236926978302803968	http://twitter.com/user/status/1236926978302803968	Кметът Стефан Радев сформира общински кризисен щаб, който ще обсъди мерките за превенция срещу COVID-19 https://t.co/lPjqWs96Z9	0
COVID-19	1250419104671911942	http://twitter.com/user/status/1250419104671911942	Лекар съветва как да спасим белите дробове след тежко увреждане от COVID-19 | Марихуана БГ https://t.co/pIP6Y61DFV	0
COVID-19	1254372084307972098	http://twitter.com/user/status/1254372084307972098	Науката и иновациите са в центъра на глобалната инициатива на ЕС за борба с COVID-19 https://t.co/aFxNg3mPwI	0
COVID-19	1274961880700858368	http://twitter.com/user/status/1274961880700858368	Вирусолог: Все още няма потвърждение за по-лек вариант на COVID-19 https://t.co/DJyy5FlSwW	1
COVID-19	1259380551213080577	http://twitter.com/user/status/1259380551213080577	(Доц. Ангел Кунчев: Смекчаването на мерките не е край на ситуацията с COVID-19) от Зарата - Новини - https://t.co/YkJNcEg9X6 #новини #АнгелКунчев #дрАнгелКунчев #коронавирус https://t.co/8fjmlcaPfL	0
COVID-19	1272430830221250562	http://twitter.com/user/status/1272430830221250562	Проф. Кантарджиев: Това е втора вълна на COVID-19, коефициентът на заразяване е по-висок https://t.co/nL10Ws2C6Y	1
COVID-19	1241216305660862464	http://twitter.com/user/status/1241216305660862464	YouTube понижава качеството на стрийминга в Европа заради Covid-19 - https://t.co/K0KFqJdh8l https://t.co/DDT07AU1X6	0
COVID-19	1278369627022569473	http://twitter.com/user/status/1278369627022569473	Лъчезар Трайков: Трябва да се настроим за дълга борба с COVID-19 https://t.co/g9QdMtOBOm	1
COVID-19	1241443972620464129	http://twitter.com/user/status/1241443972620464129	Извънредно! Китай инжектира първата ваксина срещу Covid-19 https://t.co/Gp5FTztxJy	0
COVID-19	1250700177666646024	http://twitter.com/user/status/1250700177666646024	Ахчиева: Има здрави хора, които се отчитат като болни от COVID-19 (ВИДЕО) https://t.co/ZkPZzlbdKJ	1
COVID-19	1233709542485217280	http://twitter.com/user/status/1233709542485217280	не съм сигурна как все още някакви психопати се сдобиват с власт и как все още не е забранено, при условие, че може да се диагностицира. https://t.co/zlfnu6c9DB	0
COVID-19	1262786585235521539	http://twitter.com/user/status/1262786585235521539	Положителна проба за COVID-19 затвори регионалното министерство https://t.co/k7xaevYYXx	0
COVID-19	1260092347418906624	http://twitter.com/user/status/1260092347418906624	До края на годината ще се предлагат още мерки за справяне с последиците от COVID-19 https://t.co/lD5q8u6eEw	0
COVID-19	1282318804643729409	http://twitter.com/user/status/1282318804643729409	Тайланд тества ваксина срещу COVID-19 върху маймуни https://t.co/6KT84aR8AD	0
COVID-19	1287461884652912641	http://twitter.com/user/status/1287461884652912641	Честито....на всичко родители 15ти септември е присъствен... https://t.co/eaPCBigiBB	0
COVID-19	1245359932947468289	http://twitter.com/user/status/1245359932947468289	🤓😃🎁 @vivacom дарява първите месечни такси за нови услуги през април за борбата с COVID-19😷👩‍⚕️👨‍⚕️ https://t.co/axv5JoOqiN #Charity, #SOLIDARNOST, #StayHome, #StaySafe, #Дарение #COVID19, #ЛидериЗаПример, #COVID19, #дарение, #ОствамВкъщи, #ОтговоренБизнес https://t.co/fWBVoKqGMY	0
COVID-19	1279315852282773504	http://twitter.com/user/status/1279315852282773504	Още 182 заразени, рекорд и в София - 69 с COVID-19 за денонощие https://t.co/iEWYihzy4u	1
COVID-19	1280155185667547136	http://twitter.com/user/status/1280155185667547136	Мастит бизнесмен брои 4000 долара за златна маска срещу COVID-19! Ето ювелирното творение (Снимки): https://t.co/9zxuL6pDjB	0
COVID-19	1271381150167162887	http://twitter.com/user/status/1271381150167162887	(Обикновена настинка осигурява имунитет срещу COVID-19 за години напред) от Зарата - Новини - https://t.co/SBb2fTrEaZ #новини #COVID19 #коронавирус https://t.co/NW3JYrLZML	1
COVID-19	1259787753862152193	http://twitter.com/user/status/1259787753862152193	Тестват за COVID-19 всички национални щангисти - DC news https://t.co/sm42alSAoF	0
COVID-19	1273991928334426118	http://twitter.com/user/status/1273991928334426118	Новата стратегия на властта за епидемията от COVID-19: да не прави нищо https://t.co/LR7H2Vsx5p	0
COVID-19	1257959705231704065	http://twitter.com/user/status/1257959705231704065	INSERM: "COVID-19 се е появил в Европа преди края на миналата година" https://t.co/LiZYMpEyF1	1
COVID-19	1298863984339279872	http://twitter.com/user/status/1298863984339279872	Проф. Витанов: Над 25 000 заразени от COVID до края на септември https://t.co/6MFpx9cKCA	1
COVID-19	1244591836242546689	http://twitter.com/user/status/1244591836242546689	354 са случаите на Covid-19 в България, 15 пациенти са излекувани https://t.co/fJZLbUyUWp	0
COVID-19	1233404423457660931	http://twitter.com/user/status/1233404423457660931	1. coronavirus 2. африканска чума 3. изпращаме войската си на границата с Турция #2020	0
COVID-19	1272094186200805376	http://twitter.com/user/status/1272094186200805376	МЕДСЕСТРА В ЕПИЦЕНТЪР БОЛНИЦА COVID: "ТОВА Е УБИЙСТВО" https://t.co/u1X8PYEwhi	1
COVID-19	1300383593991110661	http://twitter.com/user/status/1300383593991110661	Да бъде създаден спешно медицински щит за действие срещу COVID-19 в Европа, предложи министър-председателят Бойко Борисов https://t.co/wciKeeSUsp	0
COVID-19	1265537330938511360	http://twitter.com/user/status/1265537330938511360	Третирането на пациенти с Covid-19 с хидрохлорохин у нас продължава, въпреки спрените тестове на препарата от страна на Световната здравна организация. https://t.co/DBNLsr7V3N	0
COVID-19	1270456090900168705	http://twitter.com/user/status/1270456090900168705	Изследване: Хората с кръвна група А са най-силно застрашени от COVID-19 https://t.co/8XicItdMS4 чрез @wmg_news	0
COVID-19	1296687941436289024	http://twitter.com/user/status/1296687941436289024	Висок брой излекувани от COVID-19 за последното денонощие https://t.co/WaV0pmAnka	0
COVID-19	1248482564928442369	http://twitter.com/user/status/1248482564928442369	@ruslantrad @DinkaWitch Реакциите по света показват доста ярко разделение и то не е по географски или верски принцип. https://t.co/Uwc56D8I97	0
COVID-19	1244574428874387458	http://twitter.com/user/status/1244574428874387458	Прокуратурата пита здравния министър за контрола при използването на бързите тестове за COVID-19 https://t.co/MjhxnDQ0ZO https://t.co/76UZcjrXXh	0
COVID-19	1283063473077981185	http://twitter.com/user/status/1283063473077981185	Епидемията задължава да има мерки, правителствата само ги въвеждат https://t.co/IzDZtoCQnK	0
COVID-19	1262790565479026690	http://twitter.com/user/status/1262790565479026690	(Шест положителни проби за COVID-19 във Висшата лига) от Зарата - Новини - https://t.co/c32CzXUNDC #новини #висшалигаанглия https://t.co/cmh4EsRpQb	0
COVID-19	1257670640624173062	http://twitter.com/user/status/1257670640624173062	Целта на кампанията е да се помогне на семейства, изгубили доходите си заради кризата с COVID 19, като им се предоставят пакети с хранителни продукти от първа необходимост https://t.co/5Ka1xHChI4	0
COVID-19	1253996649837481989	http://twitter.com/user/status/1253996649837481989	COVID 19 VIRUSI.................... ЛЪЖЕШ, ГЕНЕРАЛЕ! https://t.co/M6hUiZ8pG2 via @Българските новини	0
COVID-19	1296713462417170432	http://twitter.com/user/status/1296713462417170432	8/10 Днес в @cosmos: ✅#SHENTUGAMES на @certikorg продължават ⏩https://t.co/uoWy2EFE9W ✅Interpark Ticket, сайтът за билети #1 в Корея с над 70% от пазара на билети на K-entertainment, интегрира CHAI | @terra_money ⏩https://t.co/WXBKR1Sg1R	0
COVID-19	1261635882181943296	http://twitter.com/user/status/1261635882181943296	Започна проверка за използването на евросредства свързани с борба с COVID-19 https://t.co/Xiv8D18npd	1
COVID-19	1243501759412256769	http://twitter.com/user/status/1243501759412256769	Премиерът допринася за стадния имунитет. 😏 https://t.co/1682Xcx3ao	0
COVID-19	1284383084050296832	http://twitter.com/user/status/1284383084050296832	Гигантът бе сред печелившите по време на кризисните месеци в разгара на социалната блокада заради COVID-19 https://t.co/XndHXOxOGi	0
COVID-19	1288038706272772097	http://twitter.com/user/status/1288038706272772097	Случаите на COVID-19 във футбола ни надхвърлиха 60 https://t.co/dLNyZGRe4k	0
COVID-19	1274711935276077058	http://twitter.com/user/status/1274711935276077058	Обявиха колко са новите заразени с COVID-19 в Гърция https://t.co/z3Bw5BHP9R	0
COVID-19	1248923257023037440	http://twitter.com/user/status/1248923257023037440	Covid-19 остави баща на 11 деца от Русе без заплата https://t.co/e28wxQyYOS	0
COVID-19	1291404403623305220	http://twitter.com/user/status/1291404403623305220	Крис Тумазу, инженерът зад новия 90-минутен PCR тест за COVID-19 https://t.co/1rwWtSqfIx	0
COVID-19	1271668454639239169	http://twitter.com/user/status/1271668454639239169	Нов рекорд: 105 са случаите на Covid-19 у нас за последното денонощие, четирима са починали https://t.co/cCbNkXkoeR via @poligraff.net	0
COVID-19	1290235569058938885	http://twitter.com/user/status/1290235569058938885	двама служители на полицията в Смолян, които са били командировани за протестите в София са дали положителни проби на бързите тестове и в момента се чакат резултатите от PCR пробите им https://t.co/kzTJX806DL	0
COVID-19	1253397085396832262	http://twitter.com/user/status/1253397085396832262	- От СЗО обявили, че ракията не помага срещу COVID-19 - От Карнобат възразили, че те и от СЗО не помагат много срещу COVID-19	0
COVID-19	1258001046443569154	http://twitter.com/user/status/1258001046443569154	Мобилните приложения могат да помогнат за проследяване и ограничаване на разпространението на #Covid19. Парламентът иска да гарантира, че такива приложения ще спазват правилата на ЕС за защита на личните данни. Вижте нашето видео ↓ #ЕвропаСрещуCovid19 https://t.co/1wys7Du8kp	0
COVID-19	1294173466275577857	http://twitter.com/user/status/1294173466275577857	(Защо светът се съмнява в обявената от Русия ваксина срещу COVID-19) от Зарата - Новини - https://t.co/zCjGednpHO #новини https://t.co/tGWY6TFG8t	0
COVID-19	1279062150171017221	http://twitter.com/user/status/1279062150171017221	Как COVID-19 се отрази на инвестициите в рекламата https://t.co/9Jzizmxm3w	0
COVID-19	1246307767901544451	http://twitter.com/user/status/1246307767901544451	COVID-19 достигна нова област в България https://t.co/3hZnUxJgYD	0
COVID-19	1272804282899800064	http://twitter.com/user/status/1272804282899800064	За момента мащабният скрининг показва, че Бургас е слабо засегнат от Covid-19. С вируса са се срещали между 1.5 и 2 на сто от жителите на региона. https://t.co/L9E7LgJZPM	0
COVID-19	1279024804738318338	http://twitter.com/user/status/1279024804738318338	Заради липсата на разумни стимули към българските предприятия вноса на стоки от Китай за първите 5 месеца отново расте с по-бързи темпове от износа. #COVID19 #bulgaria #China #government #bulgarian #leadership #nonprofit #busines…https://t.co/AI75SbVEEf https://t.co/ZQAhnw2GcR	0
COVID-19	1270367084741099520	http://twitter.com/user/status/1270367084741099520	(Борисов казва в сряда ще върнат ли извънредното положение заради COVID-19) от Зарата - Новини - https://t.co/ahNI47ldhR #новини #коронавирус https://t.co/03snVeZeqp	0
COVID-19	1274267321956212736	http://twitter.com/user/status/1274267321956212736	Група от забавачка в Панагюрище е под карантина заради 4-годишно с COVID-19 https://t.co/4nowGu0eU7	0
COVID-19	1288445423649198087	http://twitter.com/user/status/1288445423649198087	ЕК осигурява достъп за ЕС до Ремдезивир за лечението на COVID-19 https://t.co/fGeyyNOeJ2	0
COVID-19	1258454497518551042	http://twitter.com/user/status/1258454497518551042	Москва удължава карантината след рекорден ръст на заразените с Covid-19 https://t.co/9lgNcnUy0U	0
COVID-19	1275406159818698757	http://twitter.com/user/status/1275406159818698757	Тестват около 200 души за Covid-19 в Софийския университет | Около 200 студенти по право, с https://t.co/pymnzwbmTy	0
COVID-19	1278947666999873536	http://twitter.com/user/status/1278947666999873536	Общински съветник от БСП се съмнява в положителната си проба за COVID-19 https://t.co/mcbB2AwdPc	1
COVID-19	1279657518873088001	http://twitter.com/user/status/1279657518873088001	Над 11 200 000 са заразените с COVID-19 по света https://t.co/wx6utCzuDE	1
COVID-19	1248632599800680455	http://twitter.com/user/status/1248632599800680455	635 са потвърдените случаи на COVID-19 у нас, има още един смъртен случай днес https://t.co/SFY8S0zwij	0
COVID-19	1289652297455349760	http://twitter.com/user/status/1289652297455349760	Гледах по новините един сънародник, приличащ на ешерихия коли в главата, как обяснява за Covid-19, че не бил нещо сериозно. Да отиде да го обясни със същата увереност на родителите на 19-годишния човек, който е починал днес. #Цървул	0
COVID-19	1283331954495180805	http://twitter.com/user/status/1283331954495180805	Бившият национал по борба Николай Щерев е починал след усложнения от COVID-19 https://t.co/MPdXmyS42I Тъжна новина! Вярвах, че младите и силни организми се справят по-лесно с Covid-19, но явно невинаги. Пазете се и бъдете разумни!	0
COVID-19	1270956611390124032	http://twitter.com/user/status/1270956611390124032	Рекордни 104 нови случая на COVID-19 от 2 308 изследвани проби https://t.co/iGllPlDE54	0
COVID-19	1253187951162462209	http://twitter.com/user/status/1253187951162462209	Важно! 1500 медици се ваксинираха с БЦЖ, за да докажат действието на ваксината срещу COVID-19 https://t.co/ECN5fMGwim	0
COVID-19	1271392641104719872	http://twitter.com/user/status/1271392641104719872	Лекарка от Пирогов е заразила болни и медици в Кърджали https://t.co/cDDwkckZPt чрез @centerprh	1
COVID-19	1292239819574333441	http://twitter.com/user/status/1292239819574333441	Пандемия COVID-19. 8 августа #КоронавирусВЦифрахИФактах #Кисловодск https://t.co/6f0sQ0e3RG https://t.co/6f0sQ0e3RG https://t.co/cMGegyJ8wu	0
COVID-19	1292370664708435968	http://twitter.com/user/status/1292370664708435968	Това е разпределението на новите случаи на COVID-19 в страната https://t.co/28jJzSdifL	0
COVID-19	1246406756068143104	http://twitter.com/user/status/1246406756068143104	Двама пациенти с COVID-19 починаха в УМБАЛ “Света Анна” - bTV Новините https://t.co/gJMblpOFsm	0
COVID-19	1251595637524779010	http://twitter.com/user/status/1251595637524779010	Британски учени изпитват ваксина срещу COVID-19 https://t.co/2a0hFDtd8t https://t.co/YDby0ajGlC	0
COVID-19	1257918396265631744	http://twitter.com/user/status/1257918396265631744	За последните 24 часа 69 са новите случаи на коронавирус у нас, общо инфектираните с COVID-19 са 1758. 6 май 2020, 08:03, oбновена в 08:47 https://t.co/MHe8Az4xSZ	0
COVID-19	1258755632250916864	http://twitter.com/user/status/1258755632250916864	Руснаците в Италия се борили с Covid-19 покрай база с ядрено оръжие https://t.co/dnPoRQxKuM	0
COVID-19	1293945360331804674	http://twitter.com/user/status/1293945360331804674	Скок на новозаразените с Covid-19 в Гърция, обмислят нови ограничения https://t.co/gNz1risCZ3	0
COVID-19	1261888309334171650	http://twitter.com/user/status/1261888309334171650	Почина мъж на 31 години от COVID-19 у нас(ВИДЕО) https://t.co/kRYSGT9VRM	0
COVID-19	1238056342134423554	http://twitter.com/user/status/1238056342134423554	(Д-р Стойчо Кацаров: Няма план за противодействие на COVID-19, решенията се взимат ден за ден) от Зарата - Новини - https://t.co/t8vKvztHjl #новини #COVID19 #коронавирус https://t.co/DBkCqfWqvo	0
COVID-19	1267816730765651976	http://twitter.com/user/status/1267816730765651976	Изследване: Ето точно за колко минути слънцето унищожава COVID-19 в страни като България https://t.co/XEytxSigDM	0
COVID-19	1246854777386012673	http://twitter.com/user/status/1246854777386012673	На 3 април проф. Кантарджиев заяви, че една от изследваните величини е времето, необходимо за удвояване броя на установените случаи на заразени с COVID-19. Сайтът вече предлага такава графика. https://t.co/bRzYXUzPQS	0
COVID-19	1235793578556887041	http://twitter.com/user/status/1235793578556887041	Нашите сърцати момчета!😊 Браво, Текче!💚👏 https://t.co/Xpi81jNrhp	0
COVID-19	1250733960960921600	http://twitter.com/user/status/1250733960960921600	Нов проект подкрепя стартъпите, борещи се с Covid-19 https://t.co/bVy2i3m9pu	0
COVID-19	1296774845288636416	http://twitter.com/user/status/1296774845288636416	България пита Сърбия за оградата по границата - https://t.co/xFTSY2JDm7	0
COVID-19	1287636660046495744	http://twitter.com/user/status/1287636660046495744	Представена е нова технология за мигновено откриване на заразените от COVID-19 https://t.co/NUUgzfDvM1	0
COVID-19	1293549775212642304	http://twitter.com/user/status/1293549775212642304	Eто това е журналистика. Не, да ми повтарят руската пропаганда дума по дума. https://t.co/OqbkQpAYVV	0
COVID-19	1298642062552838145	http://twitter.com/user/status/1298642062552838145	Новата руска ваксина от COVID-19. Експертно мнение. https://t.co/NRmWljoURK via @YouTube	0
COVID-19	1255903780291465222	http://twitter.com/user/status/1255903780291465222	@GeneralMelchett Ето линк на геномите на Covid 19 https://t.co/Nqg2RO12lW В България я намаше баба Ванга, за да каже предварително каква мутация ще се падне.	0
COVID-19	1241737754339409924	http://twitter.com/user/status/1241737754339409924	COVID-19 и как правителствата ни следят чрез смартфоните https://t.co/Rk7tMjNe3n	1
COVID-19	1270616966735245313	http://twitter.com/user/status/1270616966735245313	@No_name_No_user Най-добре още един извънреден Рамазан да им обявят че всички заразени мюсюлмани да си седят още по къщите. В северна Гърция е същото положение по същите причини https://t.co/HCLfPvoT1X	1
COVID-19	1284259151934349314	http://twitter.com/user/status/1284259151934349314	Най-много новозаразени има в област София (град) – 92 https://t.co/OsAOwiX15T	0
COVID-19	1289651822315986944	http://twitter.com/user/status/1289651822315986944	Германци за Черноморието ни: На никого не му пука от COVID-19 https://t.co/MEVzb8WTaY	0
COVID-19	1256639040499089411	http://twitter.com/user/status/1256639040499089411	Медиците в Бургас се вдигат на протест заради неизплатени пари за борба с COVID-19 https://t.co/XfxeMzERM3 via @Bulgarian Times	0
COVID-19	1292319627066974208	http://twitter.com/user/status/1292319627066974208	134 нови случая на COVID-19 и трима починали за денонощие https://t.co/091IJIaVQ1	0
COVID-19	1268064444506091520	http://twitter.com/user/status/1268064444506091520	Поредно усложнение на това което имаме като обстановка. https://t.co/oqKsQMp6fb	0
COVID-19	1238097023250948097	http://twitter.com/user/status/1238097023250948097	Може би най-задълбоченият анализ по темата, който ми е попадал. https://t.co/IlhyDlq1Mw	0
COVID-19	1274018046089342977	http://twitter.com/user/status/1274018046089342977	След извънредното положение в България, което беше въведено заради вируса COVID-19, от трибуната на Народното събрание, зададох въпрос към министъра на регионалното развитие и благоустройство Петя Аврамова, дали МРРБ обмисля да удължи срока на валидност на годишните винетки. https://t.co/B3fJcp4nGF	0
COVID-19	1285152457799208960	http://twitter.com/user/status/1285152457799208960	Спад в регистрираните нови случаи на COVID-19 за седмица в Сливен и областта https://t.co/jwGqvkad68	0
COVID-19	1280768258816323585	http://twitter.com/user/status/1280768258816323585	СЗО с лоша новина за развитието на COVID-19 https://t.co/huN6xuHy7R	0
COVID-19	1291692194533765120	http://twitter.com/user/status/1291692194533765120	Турция с нови мерки заради ръста на заразени с Covid-19 https://t.co/7dO5YvHRSg	0
COVID-19	1294941613609955329	http://twitter.com/user/status/1294941613609955329	Д-р Емил Бърдаров: Маската срещу COVID-19 разболява от други инфекции, ако не се смени до 4 часа https://t.co/3jDDOFlpwB	0
COVID-19	1250369035750887424	http://twitter.com/user/status/1250369035750887424	Елена Стоева от „Зелени Балкани“: COVID-19 не се предава от прилепи на хора https://t.co/e9GnAxphVy https://t.co/txPCduLFbj https://t.co/SmcOsZDtD7	0
